timestamp,src_ip,dst_ip,protocol,length
2025-01-19 20:35:06.544250011,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.544251919,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.544286966,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.544287920,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.544430971,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.544433117,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.544564009,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.544564962,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.544749975,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.544753075,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.544759035,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.544760942,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.544924021,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.544925928,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.545137882,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.545140982,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.545300961,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.545304060,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.545365095,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.545367002,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.545437098,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.545438051,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.545476913,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.545478106,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.545651913,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.545655012,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.545739889,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.545742035,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.545829058,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.545831919,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.545994997,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.545996904,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546122074,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.546123028,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546219110,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.546221018,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546350956,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.546354055,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546375990,192.168.1.237,192.168.1.18,6,4554
2025-01-19 20:35:06.546376944,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546437979,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.546441078,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546530962,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.546530962,192.168.1.237,192.168.1.18,6,2818
2025-01-19 20:35:06.546534061,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546535969,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546571016,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.546571970,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546715975,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.546719074,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546731949,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.546732903,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546828032,192.168.1.237,192.168.1.18,6,4554
2025-01-19 20:35:06.546830893,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.546895981,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.546899080,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.547019958,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.547023058,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.547039986,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.547043085,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.547094107,192.168.1.237,192.168.1.18,6,7162
2025-01-19 20:35:06.547096014,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.547256947,192.168.1.237,192.168.1.18,6,10346
2025-01-19 20:35:06.547260046,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.549381971,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.549385071,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.549437046,192.168.1.237,192.168.1.18,6,8610
2025-01-19 20:35:06.549439907,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.549453020,192.168.1.237,192.168.1.18,6,210
2025-01-19 20:35:06.549454927,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.550184965,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.550188065,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.550225973,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.550229073,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.550245047,192.168.1.237,192.168.1.18,6,1370
2025-01-19 20:35:06.550246000,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.550268888,192.168.1.237,192.168.1.18,6,2818
2025-01-19 20:35:06.550271988,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.550340891,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.550343990,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.550406933,192.168.1.237,192.168.1.18,6,3250
2025-01-19 20:35:06.550414085,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.550447941,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.550450087,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.550926924,192.168.1.237,192.168.1.18,6,1658
2025-01-19 20:35:06.550940037,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.552436113,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.552437067,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.552439928,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.552442074,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.552460909,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.552463055,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.553143978,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.553145885,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.553148985,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.553152084,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.553174019,192.168.1.237,192.168.1.18,6,2714
2025-01-19 20:35:06.553175926,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.553196907,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.553200006,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.553245068,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.553246975,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.553266048,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.553268909,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.553374052,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.553375959,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.553412914,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.553416014,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.553915977,192.168.1.237,192.168.1.18,6,2714
2025-01-19 20:35:06.553919077,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.553924084,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.553925991,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.553963900,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.553966999,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.554008007,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.554011106,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.554030895,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:06.554033995,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.554053068,192.168.1.237,192.168.1.18,6,2554
2025-01-19 20:35:06.554054976,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.556899071,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.556900978,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.556977987,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.556981087,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.560193062,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.560195923,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.560271978,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.560273886,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.563139915,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.563143015,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.563240051,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.563297033,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.566086054,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.566137075,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.566234112,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.566291094,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.569466114,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.569524050,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.570271015,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.570292950,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.572474957,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.572530031,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.573229074,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.573282957,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.575426102,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.575484991,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.576157093,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.576210022,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.576244116,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.576309919,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.578370094,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.578433037,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.579454899,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.579509020,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.580297947,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.580353022,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.581734896,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.581789970,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.582469940,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.582495928,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.583245039,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.583265066,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.584681034,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.584737062,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.585422039,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.585505962,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.586189032,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.586246014,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.587640047,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.587698936,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.588366032,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.588428974,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.589472055,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.589525938,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.591007948,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.591061115,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.591737032,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.591792107,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.592524052,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.592576981,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.593946934,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.594002962,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.594717979,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.594777107,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.596157074,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.596210003,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.596903086,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.596955061,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.597642899,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.597696066,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.598381042,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.598434925,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.599498034,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.599553108,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.600281000,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.600333929,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.601016045,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.601070881,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.601691961,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.601711988,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.601809978,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.601866007,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.602494955,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.602549076,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.603159904,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.603207111,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.603957891,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.604010105,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.604701042,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.604756117,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.605458975,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.605542898,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.605560064,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.605566978,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.606175900,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.606195927,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.606901884,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.606955051,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.607664108,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.607718945,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.609462023,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.609517097,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.609555960,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.609556913,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.609662056,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.609675884,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.610253096,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.610256910,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.610330105,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.611725092,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.611774921,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.612476110,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.612500906,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.612503052,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.612525940,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.613244057,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.613261938,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.613955021,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.613970995,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.614721060,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.614778996,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.615453005,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.615474939,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.615508080,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.616178989,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.616189003,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.616231918,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.616899967,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.616950989,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.617657900,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.617713928,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.618395090,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.618448019,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.618485928,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.618550062,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.619478941,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.619533062,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.620317936,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.620372057,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.621035099,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.621087074,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.621740103,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.621793985,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.621835947,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.621912003,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.622488022,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.622488976,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.622500896,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.622545004,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.623907089,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.623907089,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.623931885,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.624640942,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.624694109,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.625461102,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.625480890,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.626176119,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.626194000,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.626255989,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.626270056,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.626950979,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.626970053,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.627669096,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.627686977,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.628426075,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.628444910,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.629499912,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.629518986,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.629587889,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.629606962,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.630273104,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.630276918,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.630294085,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.631032944,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.631052017,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.631762028,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.631779909,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.632514000,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.632533073,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.632628918,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.632647038,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.633263111,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.633280993,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.633996964,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.634015083,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.634740114,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.634758949,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.635483980,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.635493040,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.635503054,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.636209965,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.636226892,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.636265993,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.636280060,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.636950016,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.636950016,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.636967897,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.637593031,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.637605906,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.637623072,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.638345957,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.638360023,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.638437986,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.638452053,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.639472008,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.639491081,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.639578104,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.639595985,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.640297890,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.640316010,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.641017914,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.641036034,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.641757965,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.641777039,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.641875029,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.641894102,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.642496109,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.642513990,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.642611980,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.642627954,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.643225908,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.643241882,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.643965006,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.643980980,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.644702911,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.644718885,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.645461082,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.645478964,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.645565987,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.645581961,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.645663023,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.645678043,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.646179914,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.646195889,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.646289110,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.646306992,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.646898031,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.646913052,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.647645950,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.647660971,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.648372889,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.648391008,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.648583889,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.648595095,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.648605108,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.649399042,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.649418116,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.649518967,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.649529934,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.649540901,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.650204897,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.650219917,192.168.1.18,192.168.1.237,6,66
